year,week,Code,Name,Occupancy rate,G&A beds occ'd,G&A Beds Open,G&A beds unavailable to non-covid admissions “void”,CC Adult Open,CC Adult Occ,Critical care beds occupancy rate,No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),No. beds occupied by flu patients (G&A),No. beds occupied by flu patients (Critical Care),Closures,Diverts,Delays30,Delays60,No. unoccupied beds closed due to norovirus etc.
2020-21,51,RAS,The Hillingdon Hospitals NHS Foundation Trust,0.9326047358834243,292.57142857142856,313.7142857142857,NA,9.714285714285714,8.714285714285714,0.8970588235294118,143.42857142857142,57,NA,NA,0,0,3.857142857142857,2,NA
2020-21,51,RAX,Kingston Hospital NHS Foundation Trust,0.915190350546551,346.85714285714283,379,NA,15,9.142857142857142,0.6095238095238095,163,52.42857142857143,NA,NA,0,0,2.857142857142857,0.14285714285714285,NA
2020-21,51,RBD,Dorset County Hospital NHS Foundation Trust,0.9074262461851476,254.85714285714286,280.85714285714283,NA,8.142857142857142,6.428571428571429,0.7894736842105264,119.57142857142857,35.857142857142854,NA,NA,0,0,0.14285714285714285,0,NA
2020-21,51,RBK,Walsall Healthcare NHS Trust,0.8734345856648015,468.2857142857143,536.1428571428571,NA,28,12.571428571428571,0.4489795918367347,61.285714285714285,18.857142857142858,NA,NA,0,0,5.285714285714286,0.8571428571428571,NA
2020-21,51,RBL,Wirral University Teaching Hospital NHS Foundation Trust,0.9227917121046892,604.4285714285714,655,NA,18,11.857142857142858,0.6587301587301587,275.57142857142856,87.28571428571429,NA,NA,0,0,4.285714285714286,3.5714285714285716,NA
2020-21,51,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,0.8848241206030152,628.8571428571429,710.7142857142857,NA,14,10.714285714285714,0.7653061224489796,283.57142857142856,74.71428571428571,NA,NA,0,0,3,0.5714285714285714,NA
2020-21,51,RBQ,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.7224264705882353,98.25,136,NA,32,25,0.78125,61.75,25.25,NA,NA,0,0,0,0,NA
2020-21,51,RBS,Alder Hey Children's NHS Foundation Trust,0.6619822485207101,127.85714285714286,193.14285714285714,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,NA
2020-21,51,RBT,Mid Cheshire Hospitals NHS Foundation Trust,0.8816466552315608,440.57142857142856,499.7142857142857,NA,12,10,0.8333333333333334,206.57142857142858,66.57142857142857,NA,NA,0,0,2.5714285714285716,0.2857142857142857,NA
2020-21,51,RBV,The Christie NHS Foundation Trust,0.8023952095808383,114.85714285714286,143.14285714285714,NA,8,4.714285714285714,0.5892857142857143,0,0,NA,NA,0,0,0,0,NA
2020-21,51,RBZ,Northern Devon Healthcare NHS Trust,0.7861892583120206,219.57142857142858,279.2857142857143,NA,8,4.714285714285714,0.5892857142857143,93.85714285714286,23.142857142857142,NA,NA,0,0,0.8571428571428571,0,NA
2020-21,51,RC9,Bedfordshire Hospitals NHS Foundation Trust,0.9362083218517497,970.7142857142857,1036.857142857143,NA,28.142857142857142,20.428571428571427,0.7258883248730964,395.42857142857144,108.42857142857143,NA,NA,0,0,15.714285714285714,7.857142857142857,NA
2020-21,51,RCB,York Teaching Hospital NHS Foundation Trust,0.8806742003447615,656.8571428571429,745.8571428571429,NA,26,18,0.6923076923076923,278.57142857142856,73.14285714285714,NA,NA,0,0.2857142857142857,6.285714285714286,1.7142857142857142,NA
2020-21,51,RCD,Harrogate and District NHS Foundation Trust,0.8192118226600985,237.57142857142858,290,NA,8.285714285714286,5,0.603448275862069,100.28571428571429,26.285714285714285,NA,NA,0,0,0.2857142857142857,0,NA
2020-21,51,RCF,Airedale NHS Foundation Trust,0.8316483516483516,270.2857142857143,325,NA,7.714285714285714,7.571428571428571,0.9814814814814814,137.14285714285714,48,NA,NA,0,0,1.1428571428571428,0.2857142857142857,NA
2020-21,51,RCU,Sheffield Children's NHS Foundation Trust,0.5687061183550652,81,142.42857142857142,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,NA
2020-21,51,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",0.9327566964285714,477.57142857142856,512,NA,12.285714285714286,8.571428571428571,0.6976744186046511,225.14285714285714,65.42857142857143,NA,NA,0,0,7.857142857142857,15,NA
2020-21,51,RD1,Royal United Hospitals Bath NHS Foundation Trust,0.845039628313747,441.7142857142857,522.7142857142857,NA,13.142857142857142,11.714285714285714,0.8913043478260869,212.42857142857142,74,NA,NA,0,0,15.285714285714286,15.714285714285714,NA
2020-21,51,RD8,Milton Keynes University Hospital NHS Foundation Trust,0.8854640980735553,361.14285714285717,407.85714285714283,NA,10,6.857142857142857,0.6857142857142857,172.28571428571428,47.42857142857143,NA,NA,0,0,5.571428571428571,3.142857142857143,NA
2020-21,51,RDE,East Suffolk and North Essex NHS Foundation Trust,0.8910017913738458,923.7142857142857,1036.7142857142858,NA,25,21.285714285714285,0.8514285714285714,374.14285714285717,89.14285714285714,NA,NA,0,0,12.714285714285714,3.7142857142857144,NA
2020-21,51,RDU,Frimley Health NHS Foundation Trust,0.9296401632249289,1074,1155.2857142857142,NA,32,26.857142857142858,0.8392857142857143,488.7142857142857,129.14285714285714,NA,NA,0,0,1,0,NA
2020-21,51,REF,Royal Cornwall Hospitals NHS Trust,0.8635077793493636,523.2857142857143,606,NA,15,10,0.6666666666666666,232.14285714285714,82.71428571428571,NA,NA,0,0,0.42857142857142855,0.2857142857142857,NA
2020-21,51,REM,Liverpool University Hospitals NHS Foundation Trust,0.8509462244706765,1297.5714285714287,1524.857142857143,NA,60,49.714285714285715,0.8285714285714286,683,273.14285714285717,NA,NA,0,0,2.142857142857143,0,NA
2020-21,51,REP,Liverpool Women's NHS Foundation Trust,0.5654761904761905,13.571428571428571,24,NA,2,1.5714285714285714,0.7857142857142857,0.8571428571428571,0,NA,NA,0,0,0,0,NA
2020-21,51,RET,The Walton Centre NHS Foundation Trust,0.8368421052631579,90.85714285714286,108.57142857142857,NA,17.428571428571427,17.285714285714285,0.9918032786885246,49.857142857142854,19.142857142857142,NA,NA,0,0,0,0,NA
2020-21,51,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",0.9032469662184324,786.8571428571429,871.1428571428571,NA,64.71428571428571,56.857142857142854,0.8785871964679912,352.57142857142856,99.57142857142857,NA,NA,0,0,23.857142857142858,16.285714285714285,NA
2020-21,51,RFF,Barnsley Hospital NHS Foundation Trust,0.8525429930479326,332.85714285714283,390.42857142857144,NA,23,20,0.8695652173913043,124.14285714285714,29.857142857142858,NA,NA,0,0,11.714285714285714,3,NA
2020-21,51,RFR,The Rotherham NHS Foundation Trust,0.9315651604453177,406.42857142857144,436.2857142857143,NA,20,8.142857142857142,0.40714285714285714,189.85714285714286,51.857142857142854,NA,NA,0,0,5.857142857142857,6.142857142857143,NA
2020-21,51,RFS,Chesterfield Royal Hospital NHS Foundation Trust,0.8860103626943006,439.7142857142857,496.2857142857143,NA,24,17.571428571428573,0.7321428571428572,144.57142857142858,23.428571428571427,NA,NA,0,0,11.428571428571429,0.14285714285714285,NA
2020-21,51,RGM,Royal Papworth Hospital NHS Foundation Trust,NA,NA,NA,NA,33.42857142857143,31.714285714285715,0.9487179487179487,78.85714285714286,22,NA,NA,0,0,0,0,NA
2020-21,51,RGN,North West Anglia NHS Foundation Trust,0.9412786657400972,774,822.2857142857143,NA,21.142857142857142,16.142857142857142,0.7635135135135135,359,105.57142857142857,NA,NA,0,0,19.714285714285715,26.571428571428573,NA
2020-21,51,RGP,James Paget University Hospitals NHS Foundation Trust,0.9391515994436718,385.85714285714283,410.85714285714283,NA,12,9,0.75,213.14285714285714,58.42857142857143,NA,NA,0,0,6.857142857142857,7.857142857142857,NA
2020-21,51,RGR,West Suffolk NHS Foundation Trust,0.8553054662379421,380,444.2857142857143,NA,20,15,0.75,177.85714285714286,42.42857142857143,NA,NA,0,0,4,2.4285714285714284,NA
2020-21,51,RGT,Cambridge University Hospitals NHS Foundation Trust,0.9366925064599483,828.5714285714286,884.5714285714286,NA,70.85714285714286,61,0.8608870967741935,413.2857142857143,151.42857142857142,NA,NA,0,0,10.285714285714286,7,NA
2020-21,51,RH5,Somerset NHS Foundation Trust,0.8755980861244018,496.7142857142857,567.2857142857143,NA,13.857142857142858,9.857142857142858,0.711340206185567,196.14285714285714,61.42857142857143,NA,NA,0,0,0.7142857142857143,0,NA
2020-21,51,RH8,Royal Devon and Exeter NHS Foundation Trust,0.8505398749763213,641.4285714285714,754.1428571428571,NA,25,15.142857142857142,0.6057142857142856,296.2857142857143,79.85714285714286,NA,NA,0,0,1.1428571428571428,0,NA
2020-21,51,RHM,University Hospital Southampton NHS Foundation Trust,0.8536141445657826,938,1098.857142857143,NA,87.42857142857143,74.28571428571429,0.8496732026143792,508.85714285714283,149.28571428571428,NA,NA,0,0.14285714285714285,3.7142857142857144,1,NA
2020-21,51,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0.9683794466403163,1330,1373.4285714285713,NA,118,77.28571428571429,0.6549636803874093,648.2857142857143,221.28571428571428,NA,NA,0,0,9,6.142857142857143,NA
2020-21,51,RHU,Portsmouth Hospitals University National Health Service Trust,0.9150058616647128,892,974.8571428571429,NA,30,30,1,427.57142857142856,115.42857142857143,NA,NA,0,0,13,17.714285714285715,NA
2020-21,51,RHW,Royal Berkshire NHS Foundation Trust,0.8376323649199023,440.7142857142857,526.1428571428571,NA,22.285714285714285,20.714285714285715,0.9294871794871796,197.14285714285714,50.285714285714285,NA,NA,0,0,6.142857142857143,2.4285714285714284,NA
2020-21,51,RJ1,Guy's and St Thomas' NHS Foundation Trust,0.7850055126791621,712,907,NA,115,88.57142857142857,0.7701863354037267,267.57142857142856,113.85714285714286,NA,NA,0,0,7.142857142857143,0,NA
2020-21,51,RJ2,Lewisham and Greenwich NHS Trust,0.96142784638809,811.8571428571429,844.4285714285714,NA,39.42857142857143,35.285714285714285,0.894927536231884,340.42857142857144,115,NA,NA,0,0,6.428571428571429,4.285714285714286,NA
2020-21,51,RJ6,Croydon Health Services NHS Trust,0.9591572123176662,422.7142857142857,440.7142857142857,NA,16.142857142857142,9.857142857142858,0.6106194690265487,194.57142857142858,63.57142857142857,NA,NA,0,0,6.714285714285714,7.571428571428571,NA
2020-21,51,RJ7,St George's University Hospitals NHS Foundation Trust,0.8677552485196484,690.8571428571429,796.1428571428571,NA,87.85714285714286,64.57142857142857,0.7349593495934958,299,104.57142857142857,NA,NA,0,0,24.428571428571427,0.42857142857142855,NA
2020-21,51,RJC,South Warwickshire NHS Foundation Trust,0.8921901528013583,300.2857142857143,336.57142857142856,NA,7,3.857142857142857,0.5510204081632654,105.85714285714286,26,NA,NA,0,0,7.142857142857143,0,NA
2020-21,51,RJE,University Hospitals of North Midlands NHS Trust,0.8494979461433136,1063.5714285714287,1252,NA,67,54.142857142857146,0.8081023454157783,498,138,NA,NA,0,0,23.857142857142858,8.428571428571429,NA
2020-21,51,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,0.8962892483349192,538.2857142857143,600.5714285714286,NA,14,10.571428571428571,0.7551020408163265,244,62.57142857142857,NA,NA,0,0,14.857142857142858,6.571428571428571,NA
2020-21,51,RJN,East Cheshire NHS Trust,0.8977436389822373,267.14285714285717,297.57142857142856,NA,9,4.285714285714286,0.47619047619047616,117.71428571428571,38.57142857142857,NA,NA,0,0.14285714285714285,0,0,NA
2020-21,51,RJR,Countess of Chester Hospital NHS Foundation Trust,0.9431968295904888,408,432.57142857142856,NA,21,16.571428571428573,0.7891156462585035,242.42857142857142,102.71428571428571,NA,NA,0,0,5.142857142857143,0,NA
2020-21,51,RJZ,King's College Hospital NHS Foundation Trust,0.9413048750909532,1108.857142857143,1178,NA,109.42857142857143,105.14285714285714,0.9608355091383811,519.7142857142857,192.28571428571428,NA,NA,0,0,24.285714285714285,5.428571428571429,NA
2020-21,51,RK5,Sherwood Forest Hospitals NHS Foundation Trust,0.8646913580246913,500.2857142857143,578.5714285714286,NA,15.428571428571429,14.142857142857142,0.9166666666666666,202.14285714285714,53,NA,NA,0,0,2.7142857142857144,0,NA
2020-21,51,RK9,University Hospitals Plymouth NHS Trust,0.8915827215297935,746,836.7142857142857,NA,44,35,0.7954545454545454,314.14285714285717,79.85714285714286,NA,NA,0,0,34.857142857142854,14.428571428571429,NA
2020-21,51,RKB,University Hospitals Coventry and Warwickshire NHS Trust,0.949560782091244,957.4285714285714,1008.2857142857143,NA,38.142857142857146,36.57142857142857,0.9588014981273407,398.57142857142856,126.85714285714286,NA,NA,0,0,26.285714285714285,8.142857142857142,NA
2020-21,51,RKE,Whittington Health NHS Trust,0.9692307692307692,189,195,NA,10,7.714285714285714,0.7714285714285715,64.57142857142857,15.571428571428571,NA,NA,0,0.14285714285714285,0.7142857142857143,0,NA
2020-21,51,RL1,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.6397273612463485,93.85714285714286,146.71428571428572,NA,4,1.8571428571428572,0.4642857142857143,12,38.142857142857146,NA,NA,0,0,0,0,NA
2020-21,51,RL4,The Royal Wolverhampton NHS Trust,0.8165232358003441,677.7142857142857,830,NA,28,21.428571428571427,0.7653061224489796,315.14285714285717,93,NA,NA,0,0,25.857142857142858,14.571428571428571,NA
2020-21,51,RLQ,Wye Valley NHS Trust,0.8702830188679246,210.85714285714286,242.28571428571428,NA,27.571428571428573,14,0.5077720207253885,93.14285714285714,23.142857142857142,NA,NA,0,0,9.428571428571429,1.2857142857142858,NA
2020-21,51,RLT,George Eliot Hospital NHS Trust,0.8566468253968255,246.71428571428572,288,NA,8,4.285714285714286,0.5357142857142857,76.85714285714286,25.571428571428573,NA,NA,0,0,9.571428571428571,1.4285714285714286,NA
2020-21,51,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,0.8980338363054411,841.7142857142857,937.2857142857143,NA,46,27.714285714285715,0.6024844720496895,353.57142857142856,95,NA,NA,0,0,17.571428571428573,7.142857142857143,NA
2020-21,51,RM3,Salford Royal NHS Foundation Trust,0.9304330392943063,663,712.5714285714286,NA,39.714285714285715,34,0.8561151079136691,354.2857142857143,156.71428571428572,NA,NA,0,0,4.428571428571429,0.14285714285714285,NA
2020-21,51,RMC,Bolton NHS Foundation Trust,0.8342300794260825,465.14285714285717,557.5714285714286,NA,19,13.142857142857142,0.6917293233082706,221.14285714285714,77.85714285714286,NA,NA,0,0,10.571428571428571,8.142857142857142,NA
2020-21,51,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,0.8148423005565862,313.7142857142857,385,NA,23,10.142857142857142,0.4409937888198758,140.28571428571428,39,NA,NA,0,0,2.857142857142857,0.14285714285714285,NA
2020-21,51,RN3,Great Western Hospitals NHS Foundation Trust,0.9347251585623679,505.2857142857143,540.5714285714286,NA,12,9.142857142857142,0.7619047619047619,193.42857142857142,46.714285714285715,NA,NA,0,0,8.142857142857142,5.714285714285714,NA
2020-21,51,RN5,Hampshire Hospitals NHS Foundation Trust,0.8379501385041551,605,722,NA,28,17,0.6071428571428571,259.2857142857143,77.71428571428571,NA,NA,0,0,3.7142857142857144,0.42857142857142855,NA
2020-21,51,RN7,Dartford and Gravesham NHS Trust,0.9065420560747663,443.42857142857144,489.14285714285717,NA,15,11.857142857142858,0.7904761904761906,207.28571428571428,63.57142857142857,NA,NA,0,0,11.285714285714286,1.8571428571428572,NA
2020-21,51,RNA,The Dudley Group NHS Foundation Trust,0.9138630398472918,547.1428571428571,598.7142857142857,NA,22,15,0.6818181818181818,225.85714285714286,63.42857142857143,NA,NA,0,0,15.571428571428571,6.857142857142857,NA
2020-21,51,RNN,North Cumbria Integrated Care NHS Foundation Trust,0.8652079956780118,457.57142857142856,528.8571428571429,NA,14,11.428571428571429,0.8163265306122449,213.42857142857142,55.42857142857143,NA,NA,0,0,5.857142857142857,0.42857142857142855,NA
2020-21,51,RNQ,Kettering General Hospital NHS Foundation Trust,0.9287733182589033,469.42857142857144,505.42857142857144,NA,29,11,0.3793103448275862,231.71428571428572,72.85714285714286,NA,NA,0,0,7.714285714285714,0.14285714285714285,NA
2020-21,51,RNS,Northampton General Hospital NHS Trust,0.8778497720182384,522.5714285714286,595.2857142857143,NA,22,11.857142857142858,0.538961038961039,312.7142857142857,102.85714285714286,NA,NA,0,0,7.142857142857143,4.285714285714286,NA
2020-21,51,RNZ,Salisbury NHS Foundation Trust,0.9485243651338366,394.85714285714283,416.2857142857143,NA,10,5.285714285714286,0.5285714285714286,201.28571428571428,64.57142857142857,NA,NA,0,0,1.8571428571428572,0,NA
2020-21,51,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,0.8123167155425219,197.85714285714286,243.57142857142858,NA,NA,NA,NA,0,0.7142857142857143,NA,NA,0,0,0,0,NA
2020-21,51,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9367224367224368,623.8571428571429,666,NA,25,21.571428571428573,0.8628571428571429,280,84.14285714285714,NA,NA,0,0,12.714285714285714,5.285714285714286,NA
2020-21,51,RP6,Moorfields Eye Hospital NHS Foundation Trust,0,0,10,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,NA
2020-21,51,RPA,Medway NHS Foundation Trust,0.8836609732516919,391.7142857142857,443.2857142857143,NA,30,25.428571428571427,0.8476190476190476,181,38.857142857142854,NA,NA,0,0,9.285714285714286,19.857142857142858,NA
2020-21,51,RPC,Queen Victoria Hospital NHS Foundation Trust,0.5327380952380952,25.571428571428573,48,NA,5,5,1,8.857142857142858,4.285714285714286,NA,NA,0,0,0,0,NA
2020-21,51,RPY,The Royal Marsden NHS Foundation Trust,0.7550143266475646,150.57142857142858,199.42857142857142,NA,16,12,0.75,68.14285714285714,36.285714285714285,NA,NA,0,0,0,0,NA
2020-21,51,RQ3,Birmingham Women's and Children's NHS Foundation Trust,0.7724898432965758,190.14285714285714,246.14285714285714,NA,NA,NA,NA,1.1428571428571428,1,NA,NA,0,0,4.285714285714286,0.7142857142857143,NA
2020-21,51,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,0.9207523245984784,622.4285714285714,676,NA,28.142857142857142,26.285714285714285,0.934010152284264,317,100.28571428571429,NA,NA,0,0,4.142857142857143,0,NA
2020-21,51,RQW,The Princess Alexandra Hospital NHS Trust,0.9163540885221306,349,380.85714285714283,NA,15,9.857142857142858,0.6571428571428571,144.57142857142858,37.42857142857143,NA,NA,0,0,11.714285714285714,10,NA
2020-21,51,RQX,Homerton University Hospital NHS Foundation Trust,0.7601262493424513,206.42857142857142,271.57142857142856,NA,16.714285714285715,15.428571428571429,0.923076923076923,61.57142857142857,19.428571428571427,NA,NA,0,0,0,0,NA
2020-21,51,RR7,Gateshead Health NHS Foundation Trust,0.8503937007874016,339.42857142857144,399.14285714285717,NA,25,8.142857142857142,0.3257142857142857,142.42857142857142,25,NA,NA,0,0,0,0,NA
2020-21,51,RR8,Leeds Teaching Hospitals NHS Trust,0.9020180334907686,1500.5714285714287,1663.5714285714287,NA,60.285714285714285,57.57142857142857,0.9549763033175356,796.4285714285714,324.2857142857143,NA,NA,0,0,1.7142857142857142,0,NA
2020-21,51,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",0.976842105263158,331.42857142857144,339.2857142857143,NA,15,9.142857142857142,0.6095238095238095,163.71428571428572,40.57142857142857,NA,NA,0,0,10.142857142857142,2.7142857142857144,NA
2020-21,51,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-21,51,RRK,University Hospitals Birmingham NHS Foundation Trust,0.9252229452880212,2193.5714285714284,2370.8571428571427,NA,87.85714285714286,84,0.9560975609756097,1108,367.57142857142856,NA,NA,0,0.5714285714285714,65.71428571428571,41,NA
2020-21,51,RRV,University College London Hospitals NHS Foundation Trust,0.9508280254777071,533.1428571428571,560.7142857142857,NA,76,60.42857142857143,0.7951127819548872,268.42857142857144,94.28571428571429,NA,NA,0,0,1.2857142857142858,0,NA
2020-21,51,RT3,Royal Brompton And Harefield NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-21,51,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.7986471251409245,1012,1267.142857142857,NA,90,64.85714285714286,0.7206349206349206,457,157,NA,NA,0,0,2.7142857142857144,0,NA
2020-21,51,RTE,Gloucestershire Hospitals NHS Foundation Trust,0.9024924216908049,765.5714285714286,848.2857142857143,NA,25,19.428571428571427,0.7771428571428571,445.14285714285717,152.42857142857142,NA,NA,0,0,11.571428571428571,12.571428571428571,NA
2020-21,51,RTF,Northumbria Healthcare NHS Foundation Trust,0.8231161075004391,669.4285714285714,813.2857142857143,NA,15,12.714285714285714,0.8476190476190476,314.2857142857143,87.28571428571429,NA,NA,0,0.14285714285714285,9.142857142857142,1.7142857142857142,NA
2020-21,51,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,0.8888888888888887,1154.2857142857142,1298.5714285714287,NA,66.71428571428571,37.42857142857143,0.5610278372591008,458.42857142857144,140,NA,NA,0,0,24,10.571428571428571,NA
2020-21,51,RTH,Oxford University Hospitals NHS Foundation Trust,0.91713048855906,847.4285714285714,924,NA,53,40.714285714285715,0.7681940700808626,332.7142857142857,109.85714285714286,NA,NA,0,0,7.428571428571429,3.142857142857143,NA
2020-21,51,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,0.8942001274697259,400.85714285714283,448.2857142857143,NA,21.714285714285715,14.428571428571429,0.6644736842105263,199.71428571428572,68.85714285714286,NA,NA,0,0,2,0.2857142857142857,NA
2020-21,51,RTP,Surrey and Sussex Healthcare NHS Trust,0.9519541946726413,546.2857142857143,573.8571428571429,NA,16.714285714285715,15.285714285714286,0.9145299145299145,267.14285714285717,70.42857142857143,NA,NA,0,0,3.4285714285714284,0.2857142857142857,NA
2020-21,51,RTR,South Tees Hospitals NHS Foundation Trust,0.8219933799190878,638.5714285714286,776.8571428571429,NA,60.285714285714285,50.42857142857143,0.8364928909952607,313.42857142857144,114.85714285714286,NA,NA,0,0,1.8571428571428572,1,NA
2020-21,51,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,0.8576104746317512,524,611,NA,29,10.428571428571429,0.35960591133004927,292.42857142857144,137.85714285714286,NA,NA,0,0,6.428571428571429,1.5714285714285714,NA
2020-21,51,RVJ,North Bristol NHS Trust,0.961341961852861,806.4285714285714,838.8571428571429,NA,46,37.142857142857146,0.8074534161490684,409,124.28571428571429,NA,NA,0,0,9.142857142857142,5.714285714285714,NA
2020-21,51,RVR,Epsom and St Helier University Hospitals NHS Trust,0.8336138494830488,495.2857142857143,594.1428571428571,NA,22,16.857142857142858,0.7662337662337663,240.28571428571428,87,NA,NA,0,0,5.428571428571429,3.7142857142857144,NA
2020-21,51,RVV,East Kent Hospitals University NHS Foundation Trust,0.8497592295345104,756.2857142857143,890,NA,45.42857142857143,36.285714285714285,0.7987421383647798,342.85714285714283,105.42857142857143,NA,NA,0,0,25.142857142857142,4.714285714285714,NA
2020-21,51,RVW,North Tees and Hartlepool NHS Foundation Trust,0.8927536231884058,440,492.85714285714283,NA,16,12.857142857142858,0.8035714285714286,215.28571428571428,65,NA,NA,0,0,0.7142857142857143,0.2857142857142857,NA
2020-21,51,RVY,Southport and Ormskirk Hospital NHS Trust,0.9491159982751186,314.42857142857144,331.2857142857143,NA,18,12.285714285714286,0.6825396825396826,166.42857142857142,42.42857142857143,NA,NA,0,0,1.8571428571428572,0,NA
2020-21,51,RW6,Pennine Acute Hospitals NHS Trust,0.8263350998777008,868.7142857142857,1051.2857142857142,NA,45.42857142857143,34.857142857142854,0.7672955974842767,355.57142857142856,124.28571428571429,NA,NA,0,0,22,3.7142857142857144,NA
2020-21,51,RWA,Hull University Teaching Hospitals NHS Trust,0.8847848187055236,746,843.1428571428571,NA,79,48.285714285714285,0.6112115732368897,287.14285714285717,83.28571428571429,NA,NA,0,0,14.428571428571429,7.857142857142857,NA
2020-21,51,RWD,United Lincolnshire Hospitals NHS Trust,0.855858697366346,775.2857142857143,905.8571428571429,NA,25.142857142857142,22.571428571428573,0.8977272727272728,279,82.42857142857143,NA,NA,0,0,20.285714285714285,9.285714285714286,NA
2020-21,51,RWE,University Hospitals of Leicester NHS Trust,0.8807649043869515,1342.2857142857142,1524,NA,104.85714285714286,58,0.553133514986376,557.1428571428571,149.42857142857142,NA,NA,0,0,28.285714285714285,19.857142857142858,NA
2020-21,51,RWF,Maidstone and Tunbridge Wells NHS Trust,0.9370719178082192,625.4285714285714,667.4285714285714,NA,26.285714285714285,24.857142857142858,0.9456521739130436,292.57142857142856,83,NA,NA,0,0,10.428571428571429,4.142857142857143,NA
2020-21,51,RWG,West Hertfordshire Hospitals NHS Trust,0.8806311456665905,550.1428571428571,624.7142857142857,NA,20,14.571428571428571,0.7285714285714285,280.7142857142857,81.14285714285714,NA,NA,0,0,16.857142857142858,21.857142857142858,NA
2020-21,51,RWH,East and North Hertfordshire NHS Trust,0.8386143931256713,446.14285714285717,532,NA,18,16.428571428571427,0.9126984126984126,192.71428571428572,43.285714285714285,NA,NA,0,0,11.142857142857142,6.428571428571429,NA
2020-21,51,RWJ,Stockport NHS Foundation Trust,0.9091393551825208,487.42857142857144,536.1428571428571,NA,13,8.142857142857142,0.6263736263736264,254.28571428571428,91.14285714285714,NA,NA,0,0.14285714285714285,8.428571428571429,1.7142857142857142,NA
2020-21,51,RWP,Worcestershire Acute Hospitals NHS Trust,0.8864073931459375,657.7142857142857,742,NA,28,12.857142857142858,0.45918367346938777,211.71428571428572,36.857142857142854,NA,NA,0,1.5714285714285714,16.285714285714285,13.857142857142858,NA
2020-21,51,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.8848656294200848,446.85714285714283,505,NA,18,15.428571428571429,0.8571428571428572,256.14285714285717,113,NA,NA,0,0,8,3.4285714285714284,NA
2020-21,51,RWY,Calderdale and Huddersfield NHS Foundation Trust,0.9374319912948857,492.2857142857143,525.1428571428571,NA,12.857142857142858,12.714285714285714,0.9888888888888888,221.57142857142858,64.28571428571429,NA,NA,0,0,1.7142857142857142,0.2857142857142857,NA
2020-21,51,RX1,Nottingham University Hospitals NHS Trust,0.8332853440829254,1240.2857142857142,1488.4285714285713,NA,84.14285714285714,68.42857142857143,0.8132427843803056,593.2857142857143,177.14285714285714,NA,NA,0,0,14,1.8571428571428572,NA
2020-21,51,RXC,East Sussex Healthcare NHS Trust,0.9511075633606066,680.8571428571429,715.8571428571429,NA,21,18,0.8571428571428571,313.57142857142856,88.14285714285714,NA,NA,0,0,17.285714285714285,13.857142857142858,NA
2020-21,51,RXF,Mid Yorkshire Hospitals NHS Trust,0.930573663624511,815.7142857142857,876.5714285714286,NA,28,14.714285714285714,0.5255102040816326,405,124.57142857142857,NA,NA,0,0,14,2.142857142857143,NA
2020-21,51,RXH,Brighton and Sussex University Hospitals NHS Trust,0.8984999025910774,658.8571428571429,733.2857142857143,NA,60.285714285714285,41.857142857142854,0.6943127962085308,388.85714285714283,129.71428571428572,NA,NA,0,0.42857142857142855,26.428571428571427,7.428571428571429,NA
2020-21,51,RXK,Sandwell and West Birmingham Hospitals NHS Trust,0.8216108276015087,529,643.8571428571429,NA,25.285714285714285,24.857142857142858,0.9830508474576272,218.71428571428572,49.285714285714285,NA,NA,0,0.14285714285714285,9.571428571428571,0.42857142857142855,NA
2020-21,51,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,0.9456225068234306,643.4285714285714,680.4285714285714,NA,47.42857142857143,20.142857142857142,0.42469879518072284,292.42857142857144,81.28571428571429,NA,NA,0,0,9.714285714285714,2.857142857142857,NA
